id,position.x,position.y,shapeType,R,G,B,isPlaying,baseSize.x,baseSize.y,size.x,size.y,timepast,sizeScale,rotateAngle,pmouseX,pmouseY,mouseX,mouseY
720,780.3978591780959,781.8933446846888,CIRCLE,0,0,0,true,9.485915638252113,9.485915638252113,6.930069698609833,6.930069698609833,24.580310718258588,0.5,5.396871001613611,785,793,786,791
721,789.3365625513525,794.4664145860135,CIRCLE,0,0,0,true,6.563544465185767,6.563544465185767,4.749262477037129,4.749262477037129,24.563644051591922,0.5,4.14330752475638,786,791,788,789
722,780.0847589363634,782.4069274422429,CIRCLE,0,0,0,true,10.233595680041772,10.233595680041772,7.334178606425446,7.334178606425446,24.546977384925256,0.5,1.9595897173220935,788,789,788,788
723,786.1931852565915,797.6296971863004,CIRCLE,0,0,0,true,1.1354667625862458,1.1354667625862458,0.8060110043506616,0.8060110043506616,24.53031071825859,0.5,4.639723648959999,788,788,788,788
724,778.7911436717866,783.4505968113278,CIRCLE,0,0,0,true,6.946359864512135,6.946359864512135,4.884012398026769,4.884012398026769,24.513644051591925,0.5,4.625875821735327,788,788,788,788
725,781.1093992251676,780.5583898841088,CIRCLE,0,0,0,true,7.474513911498599,7.474513911498599,5.205552313616272,5.205552313616272,24.49697738492526,0.5,2.580771347731754,788,788,788,788
726,792.5692549408651,796.7942733166358,CIRCLE,0,0,0,true,8.455259290528655,8.455259290528655,5.8329532830770425,5.8329532830770425,24.480310718258593,0.5,1.5290358633843482,788,788,788,788
727,794.4015029575112,780.913447691465,CIRCLE,0,0,0,true,7.593536632480409,7.593536632480409,5.189178566759917,5.189178566759917,24.463644051591928,0.5,0.19145838803040202,788,788,788,788
728,789.1803178607001,786.9068354516073,CIRCLE,0,0,0,true,5.779580394431689,5.779580394431689,3.912559945483776,3.912559945483776,24.446977384925262,0.5,5.535128491861005,788,788,788,788
729,797.6349688993208,790.1759900123092,CIRCLE,0,0,0,true,4.038250483148531,4.038250483148531,2.708241266500016,2.708241266500016,24.430310718258596,0.5,4.219666817118597,788,788,788,788
730,787.1646938238891,792.281830392775,CIRCLE,0,0,0,true,11.086684120322621,11.086684120322621,7.366250125259907,7.366250125259907,24.41364405159193,0.5,5.86853913433606,788,788,792,788
731,803.5821654513238,787.7191706960825,CIRCLE,0,0,0,true,4.725457718726702,4.725457718726702,3.1107330861718214,3.1107330861718214,24.396977384925265,0.5,1.9756481103086252,792,788,798,786
732,794.2998282887751,785.6236674353173,CIRCLE,0,0,0,true,4.52690657630132,4.52690657630132,2.9527046719770365,2.9527046719770365,24.3803107182586,0.5,0.838019807389857,798,786,802,784
733,796.6502504128448,779.3165213156697,CIRCLE,0,0,0,true,3.7425489666344087,3.7425489666344087,2.4188743135369544,2.4188743135369544,24.363644051591933,0.5,3.3367905974916177,802,784,802,783
734,792.0930102137753,780.6731617683482,CIRCLE,0,0,0,true,4.153025193788375,4.153025193788375,2.65991436913081,2.65991436913081,24.346977384925268,0.5,0.4451968047792793,802,783,802,783
735,816.2877044364915,772.5950547110677,CIRCLE,0,0,0,true,10.9622206311813,10.9622206311813,6.958107266818723,6.958107266818723,24.330310718258602,0.5,5.919259606600789,802,783,807,777
736,814.561725086976,778.5565066863178,CIRCLE,0,0,0,true,5.7504709946423835,5.7504709946423835,3.6175955109264373,3.6175955109264373,24.313644051591936,0.5,1.4371742994238113,807,777,814,771
737,823.5539914016774,761.1991574242487,CIRCLE,0,0,0,true,6.3402194421106035,6.3402194421106035,3.953500006040872,3.953500006040872,24.29697738492527,0.5,5.259529976711691,814,771,818,768
738,824.1132260526083,760.0243626241096,CIRCLE,0,0,0,true,7.650078422565111,7.650078422565111,4.728718260039965,4.728718260039965,24.280310718258605,0.5,5.889349476487234,818,768,822,766
739,826.8595210541121,767.3743284013971,CIRCLE,0,0,0,true,10.931031470738803,10.931031470738803,6.698544307783036,6.698544307783036,24.26364405159194,0.5,1.0894291981635567,822,766,826,765
740,826.339618846374,761.3988537142727,CIRCLE,0,0,0,true,2.6317456556697336,2.6317456556697336,1.5990020469511612,1.5990020469511612,24.246977384925273,0.5,5.619833489286348,826,765,829,765
741,822.4547884113503,766.1348698387071,CIRCLE,0,0,0,true,2.0515061763812565,2.0515061763812565,1.2359767240790038,1.2359767240790038,24.230310718258607,0.5,5.553006177670057,829,765,830,765
742,838.8363394930418,760.2508471939441,CIRCLE,0,0,0,true,3.793883477866997,3.793883477866997,2.2667459254249662,2.2667459254249662,24.21364405159194,0.5,1.9314349285877501,830,765,830,765
743,825.4964763605749,761.9350317206952,CIRCLE,0,0,0,true,3.086793802722183,3.086793802722183,1.8291925091711434,1.8291925091711434,24.196977384925276,0.5,4.592076107204449,830,765,830,765
744,837.3179802671908,757.7465560264899,CIRCLE,0,0,0,true,6.1295501999579045,6.1295501999579045,3.603026190494201,3.603026190494201,24.18031071825861,0.5,1.996422015519188,830,765,830,765
745,824.0449322397204,760.7172612314826,CIRCLE,0,0,0,true,8.501666352613412,8.501666352613412,4.95777160789895,4.95777160789895,24.163644051591945,0.5,2.2054934510919764,830,765,830,765
746,838.8260184264686,770.0352479535991,CIRCLE,0,0,0,true,9.886187080348716,9.886187080348716,5.720238261398365,5.720238261398365,24.14697738492528,0.5,1.2480252434652725,830,765,830,765
747,822.2159920278297,766.2921109100581,CIRCLE,0,0,0,true,6.61832827014279,6.61832827014279,3.800127716066356,3.800127716066356,24.130310718258613,0.5,5.08588481286182,830,765,830,765
748,823.9167183654782,757.6796726062786,CIRCLE,0,0,0,true,9.392802566766122,9.392802566766122,5.352713652205357,5.352713652205357,24.113644051591947,0.5,2.87112865975847,830,765,830,765
749,827.8905270329024,768.0458537468201,CIRCLE,0,0,0,true,1.7860083188130425,1.7860083188130425,1.0103181033782307,1.0103181033782307,24.09697738492528,0.5,4.723556317262624,830,765,827,765
750,815.1126513496321,755.8674370382605,CIRCLE,0,0,0,true,2.04057244650195,2.04057244650195,1.1460194821994067,1.1460194821994067,24.080310718258616,0.5,0.10372047915158418,827,765,824,765
751,815.6243279556408,762.8704673937423,CIRCLE,0,0,0,true,7.613347809291312,7.613347809291312,4.245736415890008,4.245736415890008,24.06364405159195,0.5,1.6219305726295528,824,765,821,765
752,822.2175372809793,773.2409005310968,CIRCLE,0,0,0,true,8.607598827122377,8.607598827122377,4.767287637058516,4.767287637058516,24.046977384925285,0.5,2.856294776992876,821,765,818,766
753,811.3554934565012,760.1451364668455,CIRCLE,0,0,0,true,4.579101864157693,4.579101864157693,2.519177478864568,2.519177478864568,24.03031071825862,0.5,2.2296502123362036,818,766,814,767
754,814.7143224460456,764.793001837544,CIRCLE,0,0,0,true,4.249001430723976,4.249001430723976,2.3223844597346144,2.3223844597346144,24.013644051591953,0.5,5.53804272939116,814,767,811,767
755,817.5908855716438,776.4654976662453,CIRCLE,0,0,0,true,5.305335130951878,5.305335130951878,2.881449330035936,2.881449330035936,23.996977384925287,0.5,3.552819451730998,811,767,808,768
756,815.9527996876486,769.0888226096076,CIRCLE,0,0,0,true,1.214335950289453,1.214335950289453,0.6554997696086649,0.6554997696086649,23.98031071825862,0.5,3.2063345174985454,808,768,807,768
757,808.0373942390569,762.6725119806936,CIRCLE,0,0,0,true,4.181115466648643,4.181115466648643,2.243615340329179,2.243615340329179,23.963644051591956,0.5,6.054558990476153,807,768,807,768
758,810.4057650516808,766.9496193288616,CIRCLE,0,0,0,true,3.559375414784791,3.559375414784791,1.8990744151851708,1.8990744151851708,23.94697738492529,0.5,3.1750418681903763,807,768,807,768
759,797.4965791011239,763.6788056425562,CIRCLE,0,0,0,true,1.0929969933982875,1.0929969933982875,0.5799503678906529,0.5799503678906529,23.930310718258625,0.5,5.881498609524466,807,768,807,768
760,817.112589071893,771.7773339748227,CIRCLE,0,0,0,true,4.625632571642694,4.625632571642694,2.441409727691414,2.441409727691414,23.91364405159196,0.5,6.19761875890481,807,768,816,768
761,828.5286748599592,764.3228431066896,CIRCLE,0,0,0,true,11.17955117918152,11.17955117918152,5.8706718192502025,5.8706718192502025,23.896977384925293,0.5,3.34235793646308,816,768,826,765
762,841.9251550024079,763.177586807274,CIRCLE,0,0,0,true,14.35466772790415,14.35466772790415,7.501512666043259,7.501512666043259,23.880310718258627,0.5,5.994170424674371,826,765,834,761
763,846.4141764471373,765.1135354439095,CIRCLE,0,0,0,true,3.022767898435183,3.022767898435183,1.5723644839191362,1.5723644839191362,23.86364405159196,0.5,5.839239457554265,834,761,837,760
764,834.3939816837396,762.0384019527866,CIRCLE,0,0,0,true,0.5962588643245765,0.5962588643245765,0.3088008268889974,0.3088008268889974,23.846977384925296,0.5,2.657289867103236,837,760,838,760
765,834.4509810602032,751.8320154003338,CIRCLE,0,0,0,true,8.849591856226992,8.849591856226992,4.564218385497565,4.564218385497565,23.83031071825863,0.5,6.144443297166613,838,760,840,760
766,848.1263021413589,749.364025799699,CIRCLE,0,0,0,true,10.9696706773391,10.9696706773391,5.635631137667204,5.635631137667204,23.813644051591965,0.5,4.000906800347231,840,760,843,757
767,835.679919329155,749.0403126099809,CIRCLE,0,0,0,true,2.877463316048389,2.877463316048389,1.4728975447773167,1.4728975447773167,23.7969773849253,0.5,1.715204986200071,843,757,844,756
768,849.8325096426881,745.616504006359,CIRCLE,0,0,0,true,10.503322423978702,10.503322423978702,5.358125018695403,5.358125018695403,23.780310718258633,0.5,5.715808542081459,844,756,854,750
769,861.7315679916337,745.1075017645607,CIRCLE,0,0,0,true,6.251395222106876,6.251395222106876,3.179052409782066,3.179052409782066,23.763644051591967,0.5,2.4537451675429236,854,750,861,744
770,852.4816959428108,735.1943458709196,CIRCLE,0,0,0,true,4.265835779481683,4.265835779481683,2.163077506989374,2.163077506989374,23.7469773849253,0.5,4.619783115460327,861,744,862,743
